reading_id,location_id,sample_datetime,shift,operator_id,particle_size_bin,raw_count,unit,alert_limit,action_limit,is_alert_breach,is_action_breach,mechanism_label
3262,5,2026-04-06 06:00:00,Evening,6,0.5um,5.7,counts/m3,50,70,0,0,glove_breach
3263,5,2026-04-06 12:00:00,Night,6,0.5um,8.22,counts/m3,50,70,0,0,glove_breach
3264,5,2026-04-06 18:00:00,Night,1,0.5um,8.76,counts/m3,50,70,0,0,glove_breach
3265,5,2026-04-07 00:00:00,Day,1,0.5um,8.8,counts/m3,50,70,0,0,glove_breach
3266,5,2026-04-07 06:00:00,Evening,3,0.5um,14.62,counts/m3,50,70,0,0,mechanical_friction
3267,5,2026-04-07 12:00:00,Night,5,0.5um,22.26,counts/m3,50,70,0,0,mechanical_friction
3268,5,2026-04-07 18:00:00,Night,8,0.5um,21.3,counts/m3,50,70,0,0,mechanical_friction
3269,5,2026-04-08 00:00:00,Day,8,0.5um,12.39,counts/m3,50,70,0,0,mechanical_friction
3270,5,2026-04-08 06:00:00,Evening,7,0.5um,13.44,counts/m3,50,70,0,0,mechanical_friction
3271,5,2026-04-08 12:00:00,Night,3,0.5um,15.01,counts/m3,50,70,0,0,mechanical_friction
3272,5,2026-04-08 18:00:00,Night,5,0.5um,9.81,counts/m3,50,70,0,0,mechanical_friction
3273,5,2026-04-09 00:00:00,Day,1,0.5um,11.02,counts/m3,50,70,0,0,mechanical_friction
3274,5,2026-04-09 06:00:00,Evening,4,0.5um,16.47,counts/m3,50,70,0,0,mechanical_friction
3275,5,2026-04-09 12:00:00,Night,1,0.5um,22.59,counts/m3,50,70,0,0,mechanical_friction
3276,5,2026-04-09 18:00:00,Night,8,0.5um,18.69,counts/m3,50,70,0,0,mechanical_friction
3277,5,2026-04-10 00:00:00,Day,4,0.5um,16.06,counts/m3,50,70,0,0,mechanical_friction
3278,5,2026-04-10 06:00:00,Evening,6,0.5um,18.18,counts/m3,50,70,0,0,mechanical_friction
3279,5,2026-04-10 12:00:00,Night,1,0.5um,13.32,counts/m3,50,70,0,0,mechanical_friction
3280,5,2026-04-10 18:00:00,Night,8,0.5um,14.74,counts/m3,50,70,0,0,mechanical_friction
3281,5,2026-04-11 00:00:00,Day,5,0.5um,7.89,counts/m3,50,70,0,0,mechanical_friction
3282,5,2026-04-11 06:00:00,Evening,1,0.5um,22.59,counts/m3,50,70,0,0,mechanical_friction
3283,5,2026-04-11 12:00:00,Night,3,0.5um,38.92,counts/m3,50,70,0,0,mechanical_friction
3284,5,2026-04-11 18:00:00,Night,2,0.5um,36.07,counts/m3,50,70,0,0,mechanical_friction
3285,5,2026-04-12 00:00:00,Day,1,0.5um,23.76,counts/m3,50,70,0,0,mechanical_friction
3286,5,2026-04-12 06:00:00,Evening,1,0.5um,24.92,counts/m3,50,70,0,0,mechanical_friction
3287,5,2026-04-12 12:00:00,Night,6,0.5um,19.3,counts/m3,50,70,0,0,mechanical_friction
3288,5,2026-04-12 18:00:00,Night,7,0.5um,13.02,counts/m3,50,70,0,0,mechanical_friction
3289,5,2026-04-13 00:00:00,Day,6,0.5um,12.2,counts/m3,50,70,0,0,mechanical_friction
3290,5,2026-04-13 06:00:00,Evening,6,0.5um,26.39,counts/m3,50,70,0,0,mechanical_friction
3291,5,2026-04-13 12:00:00,Night,1,0.5um,37.7,counts/m3,50,70,0,0,mechanical_friction
3292,5,2026-04-13 18:00:00,Night,2,0.5um,51.82,counts/m3,50,70,1,0,mechanical_friction
3293,5,2026-04-14 00:00:00,Day,1,0.5um,43.69,counts/m3,50,70,0,0,mechanical_friction
3294,5,2026-04-14 06:00:00,Evening,8,0.5um,36.24,counts/m3,50,70,0,0,mechanical_friction
3295,5,2026-04-14 12:00:00,Night,6,0.5um,30.9,counts/m3,50,70,0,0,mechanical_friction
3296,5,2026-04-14 18:00:00,Night,8,0.5um,24.26,counts/m3,50,70,0,0,mechanical_friction
3297,5,2026-04-15 00:00:00,Day,8,0.5um,22.75,counts/m3,50,70,0,0,mechanical_friction
3298,5,2026-04-15 06:00:00,Evening,2,0.5um,32.67,counts/m3,50,70,0,0,mechanical_friction
3299,5,2026-04-15 12:00:00,Night,5,0.5um,42.85,counts/m3,50,70,0,0,mechanical_friction
3300,5,2026-04-15 18:00:00,Night,6,0.5um,40.73,counts/m3,50,70,0,0,mechanical_friction
3301,5,2026-04-16 00:00:00,Day,6,0.5um,32.42,counts/m3,50,70,0,0,mechanical_friction
3302,5,2026-04-16 06:00:00,Evening,6,0.5um,28.69,counts/m3,50,70,0,0,mechanical_friction
3303,5,2026-04-16 12:00:00,Night,4,0.5um,22.85,counts/m3,50,70,0,0,mechanical_friction
3304,5,2026-04-16 18:00:00,Night,1,0.5um,16.44,counts/m3,50,70,0,0,mechanical_friction
3305,5,2026-04-17 00:00:00,Day,8,0.5um,13.1,counts/m3,50,70,0,0,mechanical_friction
3306,5,2026-04-17 06:00:00,Evening,6,0.5um,24.22,counts/m3,50,70,0,0,mechanical_friction
3307,5,2026-04-17 12:00:00,Night,7,0.5um,44.08,counts/m3,50,70,0,0,mechanical_friction
3308,5,2026-04-17 18:00:00,Night,2,0.5um,44.42,counts/m3,50,70,0,0,mechanical_friction
3309,5,2026-04-18 00:00:00,Day,1,0.5um,34.7,counts/m3,50,70,0,0,mechanical_friction
3310,5,2026-04-18 06:00:00,Evening,8,0.5um,28.04,counts/m3,50,70,0,0,mechanical_friction
3311,5,2026-04-18 12:00:00,Night,7,0.5um,27.64,counts/m3,50,70,0,0,mechanical_friction
3312,5,2026-04-18 18:00:00,Night,7,0.5um,19.36,counts/m3,50,70,0,0,mechanical_friction
3313,5,2026-04-19 00:00:00,Day,4,0.5um,14.29,counts/m3,50,70,0,0,mechanical_friction
3314,5,2026-04-19 06:00:00,Evening,8,0.5um,21.85,counts/m3,50,70,0,0,mechanical_friction
3315,5,2026-04-19 12:00:00,Night,2,0.5um,38.82,counts/m3,50,70,0,0,mechanical_friction
3316,5,2026-04-19 18:00:00,Night,7,0.5um,38.43,counts/m3,50,70,0,0,mechanical_friction
3317,5,2026-04-20 00:00:00,Day,4,0.5um,35.95,counts/m3,50,70,0,0,mechanical_friction
3318,5,2026-04-20 06:00:00,Evening,2,0.5um,24.51,counts/m3,50,70,0,0,mechanical_friction
3319,5,2026-04-20 12:00:00,Night,6,0.5um,27.31,counts/m3,50,70,0,0,mechanical_friction
3320,5,2026-04-20 18:00:00,Night,3,0.5um,17.88,counts/m3,50,70,0,0,mechanical_friction
3321,5,2026-04-21 00:00:00,Day,2,0.5um,11.0,counts/m3,50,70,0,0,mechanical_friction
3322,5,2026-04-21 06:00:00,Evening,6,0.5um,43.68,counts/m3,50,70,0,0,mechanical_friction
3323,5,2026-04-21 12:00:00,Night,7,0.5um,52.89,counts/m3,50,70,1,0,mechanical_friction
3324,5,2026-04-21 18:00:00,Night,3,0.5um,58.91,counts/m3,50,70,1,0,mechanical_friction
3325,5,2026-04-22 00:00:00,Day,8,0.5um,49.99,counts/m3,50,70,0,0,mechanical_friction
3326,5,2026-04-22 06:00:00,Evening,6,0.5um,34.24,counts/m3,50,70,0,0,mechanical_friction
3327,5,2026-04-22 12:00:00,Night,1,0.5um,31.82,counts/m3,50,70,0,0,mechanical_friction
3328,5,2026-04-22 18:00:00,Night,3,0.5um,25.03,counts/m3,50,70,0,0,mechanical_friction
3329,5,2026-04-23 00:00:00,Day,8,0.5um,22.15,counts/m3,50,70,0,0,mechanical_friction
3330,5,2026-04-23 06:00:00,Evening,2,0.5um,23.35,counts/m3,50,70,0,0,mechanical_friction
3331,5,2026-04-23 12:00:00,Night,8,0.5um,32.03,counts/m3,50,70,0,0,mechanical_friction
3332,5,2026-04-23 18:00:00,Night,5,0.5um,36.02,counts/m3,50,70,0,0,mechanical_friction
3333,5,2026-04-24 00:00:00,Day,6,0.5um,30.7,counts/m3,50,70,0,0,mechanical_friction
3334,5,2026-04-24 06:00:00,Evening,6,0.5um,27.74,counts/m3,50,70,0,0,mechanical_friction
3335,5,2026-04-24 12:00:00,Night,5,0.5um,24.06,counts/m3,50,70,0,0,mechanical_friction
3336,5,2026-04-24 18:00:00,Night,5,0.5um,17.94,counts/m3,50,70,0,0,mechanical_friction
3337,5,2026-04-25 00:00:00,Day,5,0.5um,13.66,counts/m3,50,70,0,0,mechanical_friction
3338,5,2026-04-25 06:00:00,Evening,6,0.5um,17.44,counts/m3,50,70,0,0,mechanical_friction
3339,5,2026-04-25 12:00:00,Night,6,0.5um,31.62,counts/m3,50,70,0,0,mechanical_friction
3340,5,2026-04-25 18:00:00,Night,4,0.5um,29.06,counts/m3,50,70,0,0,mechanical_friction
3341,5,2026-04-26 00:00:00,Day,4,0.5um,30.14,counts/m3,50,70,0,0,mechanical_friction
3342,5,2026-04-26 06:00:00,Evening,7,0.5um,19.58,counts/m3,50,70,0,0,mechanical_friction
3343,5,2026-04-26 12:00:00,Night,7,0.5um,12.2,counts/m3,50,70,0,0,mechanical_friction
3344,5,2026-04-26 18:00:00,Night,6,0.5um,18.06,counts/m3,50,70,0,0,mechanical_friction
3345,5,2026-04-27 00:00:00,Day,4,0.5um,12.03,counts/m3,50,70,0,0,mechanical_friction
3346,5,2026-04-27 06:00:00,Evening,5,0.5um,10.44,counts/m3,50,70,0,0,mechanical_friction
3347,5,2026-04-27 12:00:00,Night,5,0.5um,14.24,counts/m3,50,70,0,0,mechanical_friction
3348,5,2026-04-27 18:00:00,Night,4,0.5um,23.83,counts/m3,50,70,0,0,mechanical_friction
3349,5,2026-04-28 00:00:00,Day,2,0.5um,20.79,counts/m3,50,70,0,0,mechanical_friction
3350,5,2026-04-28 06:00:00,Evening,5,0.5um,17.33,counts/m3,50,70,0,0,mechanical_friction
3351,5,2026-04-28 12:00:00,Night,4,0.5um,13.1,counts/m3,50,70,0,0,mechanical_friction
3352,5,2026-04-28 18:00:00,Night,1,0.5um,10.04,counts/m3,50,70,0,0,mechanical_friction
3353,5,2026-04-29 00:00:00,Day,8,0.5um,11.13,counts/m3,50,70,0,0,mechanical_friction
3354,5,2026-04-29 06:00:00,Evening,6,0.5um,9.67,counts/m3,50,70,0,0,mechanical_friction
3355,5,2026-04-29 12:00:00,Night,1,0.5um,15.65,counts/m3,50,70,0,0,mechanical_friction
3356,5,2026-04-29 18:00:00,Night,2,0.5um,19.33,counts/m3,50,70,0,0,mechanical_friction
3357,5,2026-04-30 00:00:00,Day,5,0.5um,17.82,counts/m3,50,70,0,0,mechanical_friction
3358,5,2026-04-30 06:00:00,Evening,7,0.5um,14.5,counts/m3,50,70,0,0,mechanical_friction
3359,5,2026-04-30 12:00:00,Night,4,0.5um,11.75,counts/m3,50,70,0,0,mechanical_friction
3360,5,2026-04-30 18:00:00,Night,7,0.5um,11.98,counts/m3,50,70,0,0,mechanical_friction
3361,5,2026-05-01 00:00:00,Day,2,0.5um,5.66,counts/m3,50,70,0,0,mechanical_friction
3362,5,2026-05-01 06:00:00,Evening,5,0.5um,8.73,counts/m3,50,70,0,0,mechanical_friction
3363,5,2026-05-01 12:00:00,Night,7,0.5um,16.73,counts/m3,50,70,0,0,mechanical_friction
3364,5,2026-05-01 18:00:00,Night,7,0.5um,20.72,counts/m3,50,70,0,0,mechanical_friction
3365,5,2026-05-02 00:00:00,Day,2,0.5um,13.8,counts/m3,50,70,0,0,mechanical_friction
3366,5,2026-05-02 06:00:00,Evening,6,0.5um,15.51,counts/m3,50,70,0,0,mechanical_friction
3367,5,2026-05-02 12:00:00,Night,1,0.5um,6.53,counts/m3,50,70,0,0,glove_breach
3368,5,2026-05-02 18:00:00,Night,2,0.5um,6.65,counts/m3,50,70,0,0,glove_breach
3369,5,2026-05-03 00:00:00,Day,8,0.5um,8.65,counts/m3,50,70,0,0,glove_breach
3370,5,2026-05-03 06:00:00,Evening,6,0.5um,3.72,counts/m3,50,70,0,0,glove_breach
3371,5,2026-05-03 12:00:00,Night,2,0.5um,5.71,counts/m3,50,70,0,0,glove_breach
3372,5,2026-05-03 18:00:00,Night,8,0.5um,8.7,counts/m3,50,70,0,0,glove_breach
3373,5,2026-05-04 00:00:00,Day,8,0.5um,8.0,counts/m3,50,70,0,0,glove_breach
3374,5,2026-05-04 06:00:00,Evening,1,0.5um,4.47,counts/m3,50,70,0,0,glove_breach
3375,5,2026-05-04 12:00:00,Night,1,0.5um,3.53,counts/m3,50,70,0,0,glove_breach
3376,5,2026-05-04 18:00:00,Night,2,0.5um,1.59,counts/m3,50,70,0,0,glove_breach
3377,5,2026-05-05 00:00:00,Day,7,0.5um,5.54,counts/m3,50,70,0,0,glove_breach
3378,5,2026-05-05 06:00:00,Evening,5,0.5um,4.44,counts/m3,50,70,0,0,glove_breach
3379,5,2026-05-05 12:00:00,Night,5,0.5um,3.4,counts/m3,50,70,0,0,glove_breach
3380,5,2026-05-05 18:00:00,Night,4,0.5um,3.35,counts/m3,50,70,0,0,glove_breach
3381,5,2026-05-06 00:00:00,Day,4,0.5um,3.26,counts/m3,50,70,0,0,glove_breach
3382,5,2026-05-06 06:00:00,Evening,6,0.5um,2.17,counts/m3,50,70,0,0,none
3383,5,2026-05-06 12:00:00,Night,1,0.5um,7.26,counts/m3,50,70,0,0,none
3384,5,2026-05-06 18:00:00,Night,5,0.5um,5.35,counts/m3,50,70,0,0,none
3385,5,2026-05-07 00:00:00,Day,2,0.5um,5.33,counts/m3,50,70,0,0,none
3386,5,2026-05-07 06:00:00,Evening,7,0.5um,7.25,counts/m3,50,70,0,0,none
3387,5,2026-05-07 12:00:00,Night,2,0.5um,4.46,counts/m3,50,70,0,0,none
3388,5,2026-05-07 18:00:00,Night,1,0.5um,1.42,counts/m3,50,70,0,0,none
3389,5,2026-05-08 00:00:00,Day,4,0.5um,3.33,counts/m3,50,70,0,0,none
3390,5,2026-05-08 06:00:00,Evening,4,0.5um,10.29,counts/m3,50,70,0,0,none
3391,5,2026-05-08 12:00:00,Night,5,0.5um,3.37,counts/m3,50,70,0,0,none
3392,5,2026-05-08 18:00:00,Night,7,0.5um,5.46,counts/m3,50,70,0,0,none
3393,5,2026-05-09 00:00:00,Day,6,0.5um,5.42,counts/m3,50,70,0,0,none
3394,5,2026-05-09 06:00:00,Evening,3,0.5um,4.34,counts/m3,50,70,0,0,none
3395,5,2026-05-09 12:00:00,Night,6,0.5um,4.31,counts/m3,50,70,0,0,none
3396,5,2026-05-09 18:00:00,Night,5,0.5um,6.29,counts/m3,50,70,0,0,none
3397,5,2026-05-10 00:00:00,Day,2,0.5um,10.21,counts/m3,50,70,0,0,none
3398,5,2026-05-10 06:00:00,Evening,1,0.5um,5.19,counts/m3,50,70,0,0,none
3399,5,2026-05-10 12:00:00,Night,1,0.5um,3.28,counts/m3,50,70,0,0,none
3400,5,2026-05-10 18:00:00,Night,2,0.5um,3.38,counts/m3,50,70,0,0,none
3401,5,2026-05-11 00:00:00,Day,7,0.5um,3.36,counts/m3,50,70,0,0,none
3402,5,2026-05-11 06:00:00,Evening,4,0.5um,4.28,counts/m3,50,70,0,0,none
3403,5,2026-05-11 12:00:00,Night,4,0.5um,2.26,counts/m3,50,70,0,0,none
3404,5,2026-05-11 18:00:00,Night,4,0.5um,3.24,counts/m3,50,70,0,0,none
3405,5,2026-05-12 00:00:00,Day,3,0.5um,8.17,counts/m3,50,70,0,0,none
3406,5,2026-05-12 06:00:00,Evening,6,0.5um,3.16,counts/m3,50,70,0,0,none
3407,5,2026-05-12 12:00:00,Night,1,0.5um,0.63,counts/m3,50,70,0,0,none
3408,5,2026-05-12 18:00:00,Night,5,0.5um,7.7,counts/m3,50,70,0,0,none
3409,5,2026-05-13 00:00:00,Day,8,0.5um,6.65,counts/m3,50,70,0,0,none
3410,5,2026-05-13 06:00:00,Evening,8,0.5um,2.55,counts/m3,50,70,0,0,none
3411,5,2026-05-13 12:00:00,Night,3,0.5um,10.51,counts/m3,50,70,0,0,hvac_drift
3412,5,2026-05-13 18:00:00,Night,7,0.5um,4.66,counts/m3,50,70,0,0,hvac_drift
3413,5,2026-05-14 00:00:00,Day,2,0.5um,4.77,counts/m3,50,70,0,0,hvac_drift
3414,5,2026-05-14 06:00:00,Evening,2,0.5um,2.95,counts/m3,50,70,0,0,hvac_drift
3415,5,2026-05-14 12:00:00,Night,3,0.5um,6.24,counts/m3,50,70,0,0,hvac_drift
3416,5,2026-05-14 18:00:00,Night,1,0.5um,6.52,counts/m3,50,70,0,0,hvac_drift
3417,5,2026-05-15 00:00:00,Day,3,0.5um,3.67,counts/m3,50,70,0,0,hvac_drift
3418,5,2026-05-15 06:00:00,Evening,7,0.5um,7.78,counts/m3,50,70,0,0,hvac_drift
3419,5,2026-05-15 12:00:00,Night,7,0.5um,5.82,counts/m3,50,70,0,0,hvac_drift
3420,5,2026-05-15 18:00:00,Night,3,0.5um,4.99,counts/m3,50,70,0,0,hvac_drift
3421,5,2026-05-16 00:00:00,Day,3,0.5um,3.18,counts/m3,50,70,0,0,hvac_drift
3422,5,2026-05-16 06:00:00,Evening,3,0.5um,3.38,counts/m3,50,70,0,0,hvac_drift
3423,5,2026-05-16 12:00:00,Night,1,0.5um,4.59,counts/m3,50,70,0,0,hvac_drift
3424,5,2026-05-16 18:00:00,Night,2,0.5um,6.77,counts/m3,50,70,0,0,hvac_drift
3425,5,2026-05-17 00:00:00,Day,8,0.5um,7.95,counts/m3,50,70,0,0,hvac_drift
3426,5,2026-05-17 06:00:00,Evening,6,0.5um,7.14,counts/m3,50,70,0,0,hvac_drift
3427,5,2026-05-17 12:00:00,Night,6,0.5um,4.32,counts/m3,50,70,0,0,hvac_drift
3428,5,2026-05-17 18:00:00,Night,3,0.5um,10.5,counts/m3,50,70,0,0,hvac_drift
3429,5,2026-05-18 00:00:00,Day,7,0.5um,10.69,counts/m3,50,70,0,0,hvac_drift
3430,5,2026-05-18 06:00:00,Evening,2,0.5um,4.9,counts/m3,50,70,0,0,hvac_drift
3431,5,2026-05-18 12:00:00,Night,8,0.5um,9.12,counts/m3,50,70,0,0,hvac_drift
3432,5,2026-05-18 18:00:00,Night,5,0.5um,9.31,counts/m3,50,70,0,0,hvac_drift
3433,5,2026-05-19 00:00:00,Day,3,0.5um,6.49,counts/m3,50,70,0,0,hvac_drift
3434,5,2026-05-19 06:00:00,Evening,7,0.5um,7.68,counts/m3,50,70,0,0,hvac_drift
3435,5,2026-05-19 12:00:00,Night,4,0.5um,8.87,counts/m3,50,70,0,0,hvac_drift
3436,5,2026-05-19 18:00:00,Night,3,0.5um,7.05,counts/m3,50,70,0,0,hvac_drift
3437,5,2026-05-20 00:00:00,Day,6,0.5um,8.24,counts/m3,50,70,0,0,hvac_drift
3438,5,2026-05-20 06:00:00,Evening,6,0.5um,8.45,counts/m3,50,70,0,0,hvac_drift
3439,5,2026-05-20 12:00:00,Night,5,0.5um,9.67,counts/m3,50,70,0,0,hvac_drift
3440,5,2026-05-20 18:00:00,Night,4,0.5um,9.86,counts/m3,50,70,0,0,hvac_drift
3441,5,2026-05-21 00:00:00,Day,3,0.5um,9.04,counts/m3,50,70,0,0,hvac_drift
3442,5,2026-05-21 06:00:00,Evening,4,0.5um,11.24,counts/m3,50,70,0,0,hvac_drift
3443,5,2026-05-21 12:00:00,Night,7,0.5um,7.44,counts/m3,50,70,0,0,hvac_drift
3444,5,2026-05-21 18:00:00,Night,3,0.5um,14.4,counts/m3,50,70,0,0,hvac_drift
3445,5,2026-05-22 00:00:00,Day,8,0.5um,15.76,counts/m3,50,70,0,0,hvac_drift
3446,5,2026-05-22 06:00:00,Evening,2,0.5um,13.91,counts/m3,50,70,0,0,hvac_drift
3447,5,2026-05-22 12:00:00,Night,2,0.5um,11.97,counts/m3,50,70,0,0,hvac_drift
3448,5,2026-05-22 18:00:00,Night,3,0.5um,11.56,counts/m3,50,70,0,0,hvac_drift
3449,5,2026-05-23 00:00:00,Day,1,0.5um,12.59,counts/m3,50,70,0,0,hvac_drift
3450,5,2026-05-23 06:00:00,Evening,8,0.5um,11.62,counts/m3,50,70,0,0,hvac_drift
3451,5,2026-05-23 12:00:00,Night,3,0.5um,13.21,counts/m3,50,70,0,0,hvac_drift
3452,5,2026-05-23 18:00:00,Night,1,0.5um,13.24,counts/m3,50,70,0,0,hvac_drift
3453,5,2026-05-24 00:00:00,Day,5,0.5um,13.37,counts/m3,50,70,0,0,hvac_drift
3454,5,2026-05-24 06:00:00,Evening,8,0.5um,17.52,counts/m3,50,70,0,0,hvac_drift
3455,5,2026-05-24 12:00:00,Night,8,0.5um,13.58,counts/m3,50,70,0,0,hvac_drift
3456,5,2026-05-24 18:00:00,Night,1,0.5um,12.17,counts/m3,50,70,0,0,hvac_drift
3457,5,2026-05-25 00:00:00,Day,7,0.5um,15.2,counts/m3,50,70,0,0,hvac_drift
3458,5,2026-05-25 06:00:00,Evening,3,0.5um,16.37,counts/m3,50,70,0,0,hvac_drift
3459,5,2026-05-25 12:00:00,Night,7,0.5um,11.95,counts/m3,50,70,0,0,hvac_drift
3460,5,2026-05-25 18:00:00,Night,5,0.5um,17.97,counts/m3,50,70,0,0,hvac_drift
3461,5,2026-05-26 00:00:00,Day,6,0.5um,14.09,counts/m3,50,70,0,0,hvac_drift
3462,5,2026-05-26 06:00:00,Evening,7,0.5um,15.24,counts/m3,50,70,0,0,hvac_drift
3463,5,2026-05-26 12:00:00,Night,8,0.5um,16.29,counts/m3,50,70,0,0,hvac_drift
3464,5,2026-05-26 18:00:00,Night,2,0.5um,15.87,counts/m3,50,70,0,0,hvac_drift
3465,5,2026-05-27 00:00:00,Day,6,0.5um,14.9,counts/m3,50,70,0,0,hvac_drift
3466,5,2026-05-27 06:00:00,Evening,2,0.5um,14.93,counts/m3,50,70,0,0,hvac_drift
3467,5,2026-05-27 12:00:00,Night,8,0.5um,15.51,counts/m3,50,70,0,0,hvac_drift
3468,5,2026-05-27 18:00:00,Night,6,0.5um,14.54,counts/m3,50,70,0,0,hvac_drift
3469,5,2026-05-28 00:00:00,Day,2,0.5um,19.67,counts/m3,50,70,0,0,hvac_drift
3470,5,2026-05-28 06:00:00,Evening,3,0.5um,19.82,counts/m3,50,70,0,0,hvac_drift
3471,5,2026-05-28 12:00:00,Night,8,0.5um,8.3,counts/m3,50,70,0,0,none
3472,5,2026-05-28 18:00:00,Night,6,0.5um,3.69,counts/m3,50,70,0,0,none
3473,5,2026-05-29 00:00:00,Day,2,0.5um,3.53,counts/m3,50,70,0,0,none
3474,5,2026-05-29 06:00:00,Evening,7,0.5um,3.35,counts/m3,50,70,0,0,none
3475,5,2026-05-29 12:00:00,Night,6,0.5um,6.75,counts/m3,50,70,0,0,none
3476,5,2026-05-29 18:00:00,Night,1,0.5um,5.6,counts/m3,50,70,0,0,none
3477,5,2026-05-30 00:00:00,Day,3,0.5um,7.54,counts/m3,50,70,0,0,none
3478,5,2026-05-30 06:00:00,Evening,7,0.5um,6.48,counts/m3,50,70,0,0,none
3479,5,2026-05-30 12:00:00,Night,3,0.5um,8.61,counts/m3,50,70,0,0,none
3480,5,2026-05-30 18:00:00,Night,1,0.5um,5.24,counts/m3,50,70,0,0,none
3481,5,2026-05-31 00:00:00,Day,5,0.5um,7.05,counts/m3,50,70,0,0,none
3482,5,2026-05-31 06:00:00,Evening,8,0.5um,10.75,counts/m3,50,70,0,0,none
3483,5,2026-05-31 12:00:00,Night,5,0.5um,7.92,counts/m3,50,70,0,0,none
3484,5,2026-05-31 18:00:00,Night,8,0.5um,3.57,counts/m3,50,70,0,0,hvac_drift
3485,5,2026-06-01 00:00:00,Day,1,0.5um,8.39,counts/m3,50,70,0,0,hvac_drift
3486,5,2026-06-01 06:00:00,Evening,6,0.5um,6.34,counts/m3,50,70,0,0,hvac_drift
3487,5,2026-06-01 12:00:00,Night,6,0.5um,6.48,counts/m3,50,70,0,0,hvac_drift
3488,5,2026-06-01 18:00:00,Night,8,0.5um,8.18,counts/m3,50,70,0,0,hvac_drift
3489,5,2026-06-02 00:00:00,Day,5,0.5um,10.07,counts/m3,50,70,0,0,hvac_drift
3490,5,2026-06-02 06:00:00,Evening,7,0.5um,4.87,counts/m3,50,70,0,0,hvac_drift
3491,5,2026-06-02 12:00:00,Night,2,0.5um,8.33,counts/m3,50,70,0,0,hvac_drift
3492,5,2026-06-02 18:00:00,Night,1,0.5um,6.25,counts/m3,50,70,0,0,hvac_drift
3493,5,2026-06-03 00:00:00,Day,6,0.5um,7.18,counts/m3,50,70,0,0,hvac_drift
3494,5,2026-06-03 06:00:00,Evening,1,0.5um,10.23,counts/m3,50,70,0,0,hvac_drift
3495,5,2026-06-03 12:00:00,Night,7,0.5um,26.74,counts/m3,50,70,0,0,glove_breach
3496,5,2026-06-03 18:00:00,Night,1,0.5um,25.98,counts/m3,50,70,0,0,glove_breach
3497,5,2026-06-04 00:00:00,Day,6,0.5um,21.55,counts/m3,50,70,0,0,glove_breach
3498,5,2026-06-04 06:00:00,Evening,4,0.5um,22.15,counts/m3,50,70,0,0,glove_breach
3499,5,2026-06-04 12:00:00,Night,6,0.5um,16.53,counts/m3,50,70,0,0,glove_breach
3500,5,2026-06-04 18:00:00,Night,5,0.5um,17.5,counts/m3,50,70,0,0,glove_breach
3501,5,2026-06-05 00:00:00,Day,4,0.5um,18.55,counts/m3,50,70,0,0,glove_breach
3502,5,2026-06-05 06:00:00,Evening,4,0.5um,21.31,counts/m3,50,70,0,0,glove_breach
3503,5,2026-06-05 12:00:00,Night,5,0.5um,18.81,counts/m3,50,70,0,0,glove_breach
3504,5,2026-06-05 18:00:00,Night,6,0.5um,14.19,counts/m3,50,70,0,0,glove_breach
3505,5,2026-06-06 00:00:00,Day,6,0.5um,12.61,counts/m3,50,70,0,0,glove_breach
3506,5,2026-06-06 06:00:00,Evening,4,0.5um,15.02,counts/m3,50,70,0,0,glove_breach
3507,5,2026-06-06 12:00:00,Night,3,0.5um,16.54,counts/m3,50,70,0,0,glove_breach
3508,5,2026-06-06 18:00:00,Night,1,0.5um,13.21,counts/m3,50,70,0,0,glove_breach
3509,5,2026-06-07 00:00:00,Day,7,0.5um,14.82,counts/m3,50,70,0,0,glove_breach
3510,5,2026-06-07 06:00:00,Evening,2,0.5um,13.49,counts/m3,50,70,0,0,glove_breach
3511,5,2026-06-07 12:00:00,Night,4,0.5um,10.55,counts/m3,50,70,0,0,glove_breach
3512,5,2026-06-07 18:00:00,Night,8,0.5um,13.89,counts/m3,50,70,0,0,glove_breach
3513,5,2026-06-08 00:00:00,Day,7,0.5um,12.99,counts/m3,50,70,0,0,glove_breach
3514,5,2026-06-08 06:00:00,Evening,3,0.5um,16.77,counts/m3,50,70,0,0,glove_breach
3515,5,2026-06-08 12:00:00,Night,4,0.5um,14.82,counts/m3,50,70,0,0,glove_breach
3516,5,2026-06-08 18:00:00,Night,3,0.5um,14.0,counts/m3,50,70,0,0,glove_breach
3517,5,2026-06-09 00:00:00,Day,6,0.5um,14.96,counts/m3,50,70,0,0,glove_breach
3518,5,2026-06-09 06:00:00,Evening,2,0.5um,14.08,counts/m3,50,70,0,0,glove_breach
3519,5,2026-06-09 12:00:00,Night,8,0.5um,16.58,counts/m3,50,70,0,0,glove_breach
3520,5,2026-06-09 18:00:00,Night,8,0.5um,16.33,counts/m3,50,70,0,0,glove_breach
3521,5,2026-06-10 00:00:00,Day,3,0.5um,15.83,counts/m3,50,70,0,0,glove_breach
3522,5,2026-06-10 06:00:00,Evening,2,0.5um,19.99,counts/m3,50,70,0,0,glove_breach
3523,5,2026-06-10 12:00:00,Night,5,0.5um,14.18,counts/m3,50,70,0,0,glove_breach
3524,5,2026-06-10 18:00:00,Night,6,0.5um,21.48,counts/m3,50,70,0,0,glove_breach
3525,5,2026-06-11 00:00:00,Day,6,0.5um,16.67,counts/m3,50,70,0,0,glove_breach
